Category,Price,Rating,Stock,Discount
Unknown,0.542689703950692,0.7466139569353463,In Stock,0.6326530612244897
C,0.8043851672223906,0.4888838789048827,In Stock,0.8979591836734693
Unknown,0.27877134485197536,0.3417377477273391,Out of Stock,0.12244897959183673
Unknown,0.6147317368899666,0.6691501600076311,Out of Stock,0.9387755102040816
Unknown,0.19581691421642924,0.5983512266050981,In Stock,0.7755102040816326
Unknown,0.3012023845609781,0.5389929499040084,In Stock,0.4081632653061224
Unknown,0.9630190966959684,0.7107690325923505,Out of Stock,0.836734693877551
Unknown,0.1151864201273113,0.5096174528109692,In Stock,0.2857142857142857
Unknown,0.5166211983429322,0.5207552497147244,In Stock,0.44897959183673464
Unknown,0.4945438011518642,0.5207552497147244,Out of Stock,0.02040816326530612
Unknown,0.4945438011518642,0.5207552497147244,Out of Stock,0.3061224489795918
Unknown,0.8401535818935031,0.5207552497147244,In Stock,0.18367346938775508
C,0.2862483580883096,0.5710005222969643,In Stock,0.5102040816326531
Unknown,0.3893098918864302,0.5207552497147244,Out of Stock,0.8163265306122448
Unknown,0.615540062645246,0.034781322626700806,Out of Stock,0.7142857142857142
A,0.3073658684449833,0.09444806410494033,In Stock,0.4693877551020408
Unknown,0.3185813882994847,0.21673428406147233,In Stock,0.4081632653061224
Unknown,0.650601192280489,0.4876704693422935,In Stock,0.9183673469387754
Unknown,0.41881378195412755,0.036363889430615914,Out of Stock,0.04081632653061224
Unknown,0.9163382843285843,0.5207552497147244,In Stock,0.6326530612244897
D,0.24886329190663836,0.40570821933100365,In Stock,0.18367346938775508
A,0.3608164090128322,0.5207552497147244,In Stock,0.7551020408163265
Unknown,0.6108921895523896,0.5207552497147244,In Stock,0.8775510204081632
D,0.10488026674749924,0.11389822172017605,In Stock,0.7755102040816326
A,0.17692229968677378,0.40335357712881703,In Stock,0.18367346938775508
Unknown,0.1984439729210872,0.5207552497147244,In Stock,0.7346938775510203
Unknown,0.2789734262907952,0.48650482244850335,In Stock,0.8163265306122448
D,0.015358189350308174,0.7840819128374824,In Stock,0.5102040816326531
Unknown,0.9520056582802869,0.21465047992272307,In Stock,0.08163265306122448
Unknown,0.6965747196120036,0.5207552497147244,Out of Stock,0.7346938775510203
Unknown,0.8158027685157118,0.6290605811574503,Out of Stock,0.9183673469387754
Unknown,0.14499343235323836,0.04204432224403165,In Stock,0.44897959183673464
D,0.37071839951500457,0.5207552497147244,In Stock,0.6122448979591836
Unknown,0.7944831767202182,0.5134743504816125,Out of Stock,0.18367346938775508
Unknown,0.43669798928968373,0.9987928519380841,In Stock,0.836734693877551
B,0.46892997878144893,0.5207552497147244,Out of Stock,0.6122448979591836
Unknown,0.972719005759321,0.1839008786431981,In Stock,0.673469387755102
Unknown,0.22350207133474792,0.48781928755313053,Out of Stock,0.6938775510204082
Unknown,0.26785894715570374,0.994679233547657,In Stock,0.9387755102040816
Unknown,0.20036374658987574,0.5207552497147244,In Stock,0.7551020408163265
Unknown,0.04900474891381227,0.5207552497147244,In Stock,0.3061224489795918
Unknown,0.4945438011518642,0.5207552497147244,Out of Stock,0.5714285714285714
B,0.6408002424977265,0.5207552497147244,In Stock,0.8979591836734693
Unknown,0.12326967768010509,0.5207552497147244,In Stock,0.836734693877551
D,0.9832272405779529,0.5207552497147244,Out of Stock,0.5102040816326531
Unknown,0.04334646862685663,0.6912261797875936,In Stock,0.1020408163265306
Unknown,0.20723451550975044,0.5570373958986973,Out of Stock,0.9183673469387754
Unknown,0.5069212892795796,0.1934571612049476,Out of Stock,0.9795918367346939
Unknown,0.8613721329695867,0.15257166491463536,Out of Stock,0.5102040816326531
Unknown,0.019702940284934828,0.5207552497147244,Out of Stock,0.061224489795918366
Unknown,0.5379407901384258,0.5207552497147244,Out of Stock,0.44897959183673464
C,0.017277963019096697,0.10449589140398469,In Stock,0.08163265306122448
Unknown,0.30938668283318177,0.2141668132540001,In Stock,0.5102040816326531
D,0.3772860462766495,0.5207552497147244,In Stock,0.6326530612244897
C,0.08133777912498737,0.5207552497147244,In Stock,0.08163265306122448
Unknown,0.4945438011518642,0.5207552497147244,Out of Stock,0.5102040816326531
Unknown,0.08507628574315448,0.5207552497147244,In Stock,0.8979591836734693
Unknown,0.658381327675053,0.34771388539436077,In Stock,0.4897959183673469
Unknown,0.048297463877942814,0.12267037568421918,In Stock,0.7755102040816326
Unknown,0.7396180660806304,0.09716785578296239,In Stock,0.8163265306122448
C,0.8735980600181873,0.13186308895908144,In Stock,0.12244897959183673
Unknown,0.24492270384965142,0.5207552497147244,In Stock,0.3877551020408163
Unknown,0.21127614428614733,0.5207552497147244,In Stock,0.16326530612244897
Unknown,0.20602202687683138,0.11066287515914386,In Stock,0.7346938775510203
Unknown,0.8931999595837122,0.8394508674584841,Out of Stock,0.8775510204081632
D,0.3242396685864403,0.6953098595907301,Out of Stock,0.8571428571428571
Unknown,0.3535414772153178,0.5207552497147244,Out of Stock,0.2040816326530612
Unknown,0.2835202586642417,0.5207552497147244,Out of Stock,0.8775510204081632
B,0.9770637566939476,0.8470671623926985,In Stock,0.02040816326530612
Unknown,0.4901485298575326,0.38924722143309554,Out of Stock,0.26530612244897955
Unknown,0.35303627361826817,0.5207552497147244,In Stock,0.6122448979591836
Unknown,0.5524906537334545,0.05270233260696777,In Stock,0.4897959183673469
A,0.047489138122663435,0.5207552497147244,Out of Stock,0.5102040816326531
Unknown,0.03142366373648581,0.7191356930901026,Out of Stock,0.4897959183673469
Unknown,0.9443265636051328,0.5207552497147244,In Stock,0.6326530612244897
Unknown,0.1388299484692331,0.5711847804122384,In Stock,0.6530612244897959
D,0.6054359907042538,0.5207552497147244,In Stock,0.4081632653061224
Unknown,0.12710922501768213,0.5207552497147244,In Stock,0.7346938775510203
C,0.4596342325957361,0.5207552497147244,In Stock,0.5918367346938775
Unknown,0.2554309386682833,0.5207552497147244,In Stock,0.5918367346938775
C,0.26331211478225724,0.1484932222696836,In Stock,0.8163265306122448
C,0.6735374355865413,0.5207552497147244,In Stock,0.6938775510204082
D,0.09800949782762453,0.5207552497147244,Out of Stock,0.4081632653061224
A,0.5925027786197837,0.5207552497147244,In Stock,0.3061224489795918
Unknown,0.12680610285945237,0.14391943397086016,Out of Stock,0.9591836734693877
B,0.4633727392139032,0.003321680120948911,Out of Stock,0.7959183673469387
C,0.5085379407901384,0.09946134099696241,Out of Stock,0.8775510204081632
B,0.579266444377084,0.5207552497147244,In Stock,0.4081632653061224
Unknown,0.24118419723148432,0.5207552497147244,In Stock,0.8775510204081632
C,0.2757401232696777,0.7542615306264259,In Stock,0.6122448979591836
A,0.6271597453773871,0.5207552497147244,In Stock,0.6938775510204082
Unknown,0.0773971910680004,0.8622109078242742,In Stock,0.1020408163265306
Unknown,0.28786500959886835,0.5207552497147244,Out of Stock,0.7551020408163265
C,0.757098110538547,0.5207552497147244,In Stock,0.5510204081632653
Unknown,0.47216328180256645,0.24257958705353022,In Stock,0.2857142857142857
Unknown,0.3394968172173386,0.5207552497147244,Out of Stock,0.16326530612244897
C,0.5081337779124987,0.8095867638515862,In Stock,0.8163265306122448
Unknown,0.5109629180559765,0.5207552497147244,In Stock,0.6122448979591836
Unknown,0.08851167020309184,0.5207552497147244,Out of Stock,0.14285714285714285
B,0.6717187026371627,0.31014661908491425,In Stock,0.42857142857142855
Unknown,0.09427099120945741,0.7742094787979131,Out of Stock,0.14285714285714285
Unknown,0.9679700919470546,0.8728748503158613,In Stock,0.7346938775510203
B,0.9919167424472062,0.479301658035892,In Stock,0.08163265306122448
Unknown,0.5034859048196423,0.5207552497147244,Out of Stock,0.14285714285714285
A,0.13600080832575528,0.1445710300954514,In Stock,0.5714285714285714
Unknown,0.6269576639385672,0.989279972874174,Out of Stock,0.5102040816326531
Unknown,0.6061432757401233,0.8029393816002869,In Stock,0.0
D,0.6013943619278569,0.5207552497147244,Out of Stock,0.7346938775510203
Unknown,0.23320198039810044,0.5298322297150336,In Stock,0.5102040816326531
Unknown,0.2502778619783773,0.5207552497147244,Out of Stock,0.6938775510204082
D,0.5798726886935435,0.810769305706453,Out of Stock,0.3877551020408163
Unknown,0.4945438011518642,0.5207552497147244,In Stock,0.5102040816326531
Unknown,0.7294129534202283,0.9411121487052231,Out of Stock,0.5102040816326531
Unknown,0.1345862382540164,0.5207552497147244,In Stock,0.9387755102040816
C,0.4945438011518642,0.8513195476572587,In Stock,0.42857142857142855
C,0.15944225522885724,0.5207552497147244,In Stock,0.9387755102040816
B,0.09841366070526422,0.6185098225536539,Out of Stock,0.24489795918367346
Unknown,0.8760230372840254,0.5207552497147244,Out of Stock,0.12244897959183673
Unknown,0.6764676164494291,0.8242330287388845,In Stock,0.6530612244897959
Unknown,0.9847428513691017,0.893308888493305,Out of Stock,0.26530612244897955
Unknown,0.4326563605132869,0.8243009206999138,In Stock,0.1020408163265306
Unknown,0.8387390118217641,0.8556514373589023,In Stock,0.6122448979591836
Unknown,0.8264120440537536,0.5207552497147244,In Stock,0.3061224489795918
Unknown,0.8471253915327877,0.5207552497147244,In Stock,0.6938775510204082
Unknown,0.7860967970091947,0.6252574720231722,In Stock,0.44897959183673464
Unknown,0.9641305446094776,0.5207552497147244,Out of Stock,0.14285714285714285
A,0.2861473173688997,0.5207552497147244,Out of Stock,0.5102040816326531
D,0.8930989188643023,0.5207552497147244,In Stock,0.5102040816326531
D,0.723249469536223,0.5207552497147244,Out of Stock,0.42857142857142855
C,0.29150247549762554,0.30038516284800887,In Stock,0.6326530612244897
D,0.9650399110841669,0.5207552497147244,Out of Stock,0.5102040816326531
A,0.5147014246741436,0.704862739875987,In Stock,0.5306122448979591
Unknown,0.4964130544609478,0.8776997991180441,Out of Stock,0.26530612244897955
Unknown,0.06203900171769223,0.5207552497147244,In Stock,0.673469387755102
Unknown,0.4945438011518642,0.6774754374975434,In Stock,0.836734693877551
Unknown,0.6935434980297059,0.0589728789689663,In Stock,0.4897959183673469
Unknown,0.3962817015257149,0.5207552497147244,In Stock,0.7142857142857142
Unknown,0.785692634131555,0.5797031976372097,In Stock,0.061224489795918366
A,0.4945438011518642,0.4503773426530815,In Stock,0.12244897959183673
Unknown,0.7967060725472365,0.5207552497147244,In Stock,0.7959183673469387
Unknown,0.6169546327169849,0.7645320362728832,In Stock,0.8979591836734693
Unknown,0.7747802364352834,0.5207552497147244,In Stock,0.8979591836734693
Unknown,0.7294129534202283,0.613777482651256,In Stock,0.5102040816326531
B,0.938870364756997,0.23564470107376706,In Stock,0.9591836734693877
Unknown,0.13175709811053857,0.5561906786176878,Out of Stock,0.26530612244897955
C,0.17874103263615237,0.5207552497147244,Out of Stock,0.5918367346938775
Unknown,0.12589673638476306,0.5207552497147244,In Stock,0.36734693877551017
Unknown,0.8459129028998686,0.7472130432997393,Out of Stock,0.7142857142857142
Unknown,0.1010407194099222,0.9144872365613287,Out of Stock,0.5918367346938775
Unknown,0.606547438617763,0.5207552497147244,Out of Stock,0.7142857142857142
Unknown,0.5754268970395069,0.027037783305956686,In Stock,0.7142857142857142
Unknown,0.8762251187228453,0.19353421009514366,In Stock,0.3877551020408163
Unknown,0.8532888754167929,0.5207552497147244,Out of Stock,0.9591836734693877
Unknown,0.07214307365868444,0.7028020776639788,Out of Stock,0.04081632653061224
B,0.7632615944225523,0.4455576144425042,In Stock,0.4081632653061224
Unknown,0.6581792462362331,0.5207552497147244,In Stock,0.14285714285714285
A,0.1411538850156613,0.5207552497147244,Out of Stock,0.7755102040816326
B,0.5954329594826715,0.5231030181321055,In Stock,0.36734693877551017
Unknown,0.293523289885824,0.5207552497147244,In Stock,0.14285714285714285
Unknown,0.021117510356673745,0.5207552497147244,In Stock,0.36734693877551017
Unknown,0.30413256542386585,0.5207552497147244,Out of Stock,0.3061224489795918
B,0.8222693745579468,0.6635532917654188,In Stock,0.9795918367346939
Unknown,0.4550874002222896,0.5207552497147244,In Stock,0.14285714285714285
B,0.32999898959280594,0.17226814488340259,In Stock,0.14285714285714285
B,0.9258361119531171,0.5207552497147244,In Stock,0.4897959183673469
B,0.6866727291098312,0.5207552497147244,In Stock,0.5102040816326531
D,0.029099727190057594,0.3820307862428026,In Stock,0.12244897959183673
A,0.3604122461351925,0.5207552497147244,Out of Stock,0.3469387755102041
B,0.9744366979892897,0.5207552497147244,Out of Stock,0.2857142857142857
Unknown,0.940284934828736,0.5207552497147244,In Stock,0.6326530612244897
Unknown,0.8831969283621299,0.5207552497147244,In Stock,0.04081632653061224
Unknown,0.4237647772052137,0.5207552497147244,In Stock,0.673469387755102
Unknown,0.40244518540972013,0.13809053868400856,In Stock,0.673469387755102
C,0.5931090229362432,0.5261465694310608,In Stock,0.5102040816326531
Unknown,0.5466302920076791,0.5207552497147244,Out of Stock,0.5306122448979591
C,0.3236334242699808,0.732074484615211,In Stock,0.1020408163265306
Unknown,0.7715469334141659,0.5669017668223805,In Stock,0.5510204081632653
Unknown,0.553298979488734,0.9642100162461295,In Stock,0.7346938775510203
Unknown,0.01283217136506012,0.5207552497147244,In Stock,0.061224489795918366
Unknown,0.43861776295847227,0.5403228420955446,In Stock,0.9795918367346939
Unknown,0.931090229362433,0.38500609180180556,In Stock,0.3469387755102041
Unknown,0.7659896938466202,0.6187374288709928,In Stock,0.9183673469387754
C,0.07628574315449126,0.5207552497147244,Out of Stock,0.1020408163265306
B,0.06062443164595332,0.30981891289230856,In Stock,0.9183673469387754
Unknown,0.4945438011518642,0.5207552497147244,Out of Stock,0.5102040816326531
A,0.5322825098514701,0.5207552497147244,In Stock,0.02040816326530612
B,0.5453167626553501,0.7800574264305619,Out of Stock,0.9795918367346939
D,0.8698595534000202,0.8085437278232929,In Stock,0.02040816326530612
Unknown,0.838941093260584,0.9070610993863856,In Stock,0.36734693877551017
Unknown,0.030009093664746897,0.5207552497147244,In Stock,0.36734693877551017
Unknown,0.3171668182277458,0.5207552497147244,In Stock,0.9591836734693877
Unknown,0.017277963019096697,0.5207552497147244,In Stock,0.1020408163265306
B,0.4306355461250884,0.6231000221761068,Out of Stock,0.7142857142857142
Unknown,0.6519147216328179,0.9758931226178645,Out of Stock,0.7959183673469387
Unknown,0.9567545720925532,0.5207552497147244,In Stock,0.061224489795918366
Unknown,0.06769728200464786,0.5207552497147244,Out of Stock,0.8775510204081632
Unknown,0.4945438011518642,0.5207552497147244,In Stock,0.02040816326530612
Unknown,0.9682732141052844,0.2729498522647795,In Stock,0.836734693877551
Unknown,0.946650500151561,0.5207552497147244,In Stock,0.7551020408163265
Unknown,0.8498534909568556,0.15863057978246536,In Stock,0.061224489795918366
Unknown,0.8755178336869758,0.5207552497147244,Out of Stock,0.7755102040816326
A,0.45700717389107814,0.6680355156471233,In Stock,0.5102040816326531
Unknown,0.38203496008891585,0.7331703309174145,In Stock,0.673469387755102
A,0.523289885823987,0.2855386622690588,In Stock,0.836734693877551
Unknown,0.1175103566737395,0.865558562991832,In Stock,0.14285714285714285
A,0.5114681216530261,0.5207552497147244,In Stock,0.7755102040816326
Unknown,0.16954632716984946,0.30048068521901317,In Stock,0.7346938775510203
Unknown,0.29503890067697286,0.8012327889824377,Out of Stock,0.32653061224489793
B,0.5838132767505304,0.5207552497147244,In Stock,0.8775510204081632
Unknown,0.3030211175103567,0.5207552497147244,In Stock,0.7142857142857142
Unknown,0.2921087198140851,0.5207552497147244,In Stock,0.16326530612244897
Unknown,0.7618470243508133,0.5207552497147244,In Stock,0.9183673469387754
Unknown,0.759624128523795,0.43984680242670415,In Stock,0.4693877551020408
Unknown,0.7990300090936647,0.5207552497147244,Out of Stock,0.5306122448979591
Unknown,0.8478326765686571,0.5207552497147244,In Stock,0.2857142857142857
Unknown,0.8967363847630595,0.8876877569888907,In Stock,0.9999999999999999
Unknown,0.563605132868546,0.10428447428433946,In Stock,0.7959183673469387
D,0.9532181469132059,0.5207552497147244,In Stock,0.673469387755102
D,0.7788218652116803,0.12025350276773578,In Stock,0.7755102040816326
D,0.6068505607759926,0.3688069847495149,In Stock,0.2040816326530612
Unknown,0.9621097302212791,0.5207552497147244,In Stock,0.5102040816326531
B,0.20814388198443973,0.5207552497147244,In Stock,0.7755102040816326
Unknown,0.016267555824997476,0.9135584359626269,Out of Stock,0.5102040816326531
Unknown,0.697282004647873,0.23257746502387822,In Stock,0.3877551020408163
Unknown,0.5556229160351621,0.5207552497147244,In Stock,0.6530612244897959
A,0.24815600687076894,0.5207552497147244,Out of Stock,0.673469387755102
C,0.3762756390825503,0.7056521990846352,In Stock,0.8775510204081632
Unknown,0.398706678791553,0.5207552497147244,Out of Stock,0.5918367346938775
Unknown,0.38355057088006467,0.006678237587662117,Out of Stock,0.36734693877551017
D,0.05486511063958776,0.36388082183391657,In Stock,0.8571428571428571
Unknown,0.34899464484187126,0.5207552497147244,In Stock,0.6122448979591836
Unknown,0.39981812670506217,0.5207552497147244,Out of Stock,0.7346938775510203
Unknown,0.8309588764272001,0.08457726544469418,In Stock,0.5102040816326531
D,0.10922501768212589,0.4366939217791005,Out of Stock,0.8775510204081632
Unknown,0.5921996564615539,0.5207552497147244,In Stock,0.36734693877551017
B,0.5932100636556532,0.43779093951483106,In Stock,0.8571428571428571
Unknown,0.9015863392947358,0.5207552497147244,In Stock,0.5510204081632653
D,0.46357482065272304,0.26561408234229,In Stock,0.26530612244897955
Unknown,0.4945438011518642,0.5207552497147244,In Stock,0.4897959183673469
D,0.2416894008285339,0.655321111224332,Out of Stock,0.5102040816326531
Unknown,0.8627867030413257,0.4122122191954751,In Stock,0.836734693877551
C,0.3772860462766495,0.5207552497147244,In Stock,0.673469387755102
Unknown,0.020309184601394366,0.5207552497147244,In Stock,0.44897959183673464
Unknown,0.053147418409619084,0.5207552497147244,Out of Stock,0.4897959183673469
Unknown,0.19238152975649186,0.989568366450373,In Stock,0.18367346938775508
B,0.5186420127311306,0.2058973961092888,Out of Stock,0.22448979591836732
Unknown,0.5304637769020915,0.7331897993467267,In Stock,0.18367346938775508
Unknown,0.42103667778114584,0.5207552497147244,In Stock,0.5306122448979591
A,0.5267252702839244,0.2906905136016048,In Stock,0.9999999999999999
Unknown,0.4241689400828534,0.5207552497147244,Out of Stock,0.4693877551020408
Unknown,0.4945438011518642,0.8899080968386938,In Stock,0.5510204081632653
A,0.4770132363342427,0.5207552497147244,In Stock,0.7142857142857142
Unknown,0.7257754875214711,0.5207552497147244,In Stock,0.18367346938775508
A,0.20086895018692535,0.5207552497147244,Out of Stock,0.08163265306122448
Unknown,0.6987976154390219,0.5207552497147244,In Stock,0.4081632653061224
B,0.9603920379913105,0.9479612838222872,In Stock,0.2040816326530612
B,0.3108012529049207,0.7919073522357908,In Stock,0.4081632653061224
B,0.12892795796706075,0.9531917162939839,In Stock,0.8571428571428571
D,0.23916338284328587,0.5207552497147244,In Stock,0.9591836734693877
A,0.19713044356875822,0.5796042321880368,In Stock,0.5102040816326531
Unknown,0.9444276043245428,0.5207552497147244,In Stock,0.24489795918367346
B,0.7549762554309386,0.8999241034606208,Out of Stock,0.5714285714285714
B,0.2553298979488734,0.5207552497147244,In Stock,0.5714285714285714
Unknown,0.9438213600080833,0.8580193012537319,In Stock,0.32653061224489793
C,0.914115388501566,0.5207552497147244,Out of Stock,0.6122448979591836
D,0.4945438011518642,0.5207552497147244,In Stock,0.0
Unknown,0.8091340810346569,0.5207552497147244,Out of Stock,0.24489795918367346
Unknown,0.49499848438920885,0.5280812226660877,Out of Stock,0.12244897959183673
Unknown,0.4893402041022532,0.5259281769062023,In Stock,0.5510204081632653
A,0.5014650904314438,0.5207552497147244,Out of Stock,0.5102040816326531
B,0.13367687177932708,0.6873009307817498,In Stock,0.8163265306122448
A,0.8701626755582499,0.763863572751854,In Stock,0.5102040816326531
Unknown,0.9964635748206527,0.5207552497147244,In Stock,0.7346938775510203
A,0.7217338587450742,0.731912639822574,In Stock,0.2857142857142857
Unknown,0.14054764069920178,0.7255515758081659,Out of Stock,0.36734693877551017
D,0.5637061735879559,0.9325102222127392,Out of Stock,0.7959183673469387
Unknown,0.060220268768313635,0.5207552497147244,Out of Stock,0.16326530612244897
Unknown,0.809033040315247,0.5207552497147244,In Stock,0.8163265306122448
Unknown,0.1387289077498232,0.5207552497147244,Out of Stock,0.061224489795918366
Unknown,0.00010104071940992242,0.5207552497147244,In Stock,0.32653061224489793
C,0.5302616954632716,0.8524912705585522,Out of Stock,0.5510204081632653
Unknown,0.42861473173688996,0.7899455065610296,In Stock,0.24489795918367346
B,0.6177629584722643,0.7217592723674605,Out of Stock,0.2040816326530612
B,0.7384055774477114,0.5207552497147244,Out of Stock,0.22448979591836732
Unknown,0.08143881984439728,0.5207552497147244,In Stock,0.24489795918367346
Unknown,0.5907850863898151,0.5207552497147244,In Stock,0.6530612244897959
Unknown,0.4290188946145297,0.9583352799014818,In Stock,0.7551020408163265
Unknown,0.23471759118924929,0.06998957993199445,In Stock,0.6938775510204082
D,0.6664645852278468,0.5207552497147244,In Stock,0.5102040816326531
Unknown,0.18682429018894617,0.07072463369715282,Out of Stock,0.7755102040816326
C,0.8283318177225422,0.08656473316688246,In Stock,0.5918367346938775
Unknown,0.38254016368596544,0.5097732894222496,In Stock,0.4081632653061224
C,0.39436192785692636,0.2567037294076694,Out of Stock,0.8163265306122448
A,0.9853490956855613,0.4238752158234521,Out of Stock,0.061224489795918366
Unknown,0.09720117207234515,0.5207552497147244,In Stock,0.2857142857142857
B,0.8584419521066989,0.7681004505450645,Out of Stock,0.5918367346938775
Unknown,0.6177629584722643,0.5207552497147244,In Stock,0.2857142857142857
Unknown,0.47226432252197637,0.7202230285163981,In Stock,0.7346938775510203
Unknown,0.17722542184500356,0.21015810686658482,Out of Stock,0.6326530612244897
D,0.34889360412246134,0.057097253554932004,In Stock,0.5102040816326531
Unknown,0.2531070021218551,0.5207552497147244,In Stock,0.42857142857142855
Unknown,0.4945438011518642,0.5207552497147244,Out of Stock,0.5102040816326531
C,0.7093058502576538,0.5207552497147244,In Stock,0.02040816326530612
Unknown,0.6515105587551783,0.11256809564451908,Out of Stock,0.4693877551020408
C,0.12771546933414166,0.928496880405206,In Stock,0.7755102040816326
C,0.705163180761847,0.5207552497147244,In Stock,0.4897959183673469
Unknown,0.04799434171971305,0.5207552497147244,In Stock,0.4081632653061224
Unknown,0.8925937152672526,0.2336759772147644,In Stock,0.26530612244897955
Unknown,0.0728503586945539,0.023501668242977336,In Stock,0.8979591836734693
C,0.33909265433969893,0.5207552497147244,In Stock,0.12244897959183673
A,0.9851470142467414,0.2560578511801683,Out of Stock,0.5306122448979591
Unknown,0.8378296453470748,0.5207552497147244,Out of Stock,0.24489795918367346
B,0.5534000202081438,0.5207552497147244,Out of Stock,0.5102040816326531
Unknown,0.666262503789027,0.5207552497147244,In Stock,0.0
Unknown,0.9028998686470647,0.6986013765703823,Out of Stock,0.9999999999999999
B,0.5529958573305042,0.708019080482109,In Stock,0.5714285714285714
C,0.2861473173688997,0.5207552497147244,In Stock,0.5714285714285714
Unknown,0.4855006567646762,0.5207552497147244,Out of Stock,0.5102040816326531
Unknown,0.22804890370819442,0.05863298119121185,Out of Stock,0.5102040816326531
B,0.29928261089218955,0.4939014064284405,In Stock,0.26530612244897955
Unknown,0.9686773769829241,0.7249144017932599,In Stock,0.9591836734693877
C,0.2945336970799232,0.5998812906102191,In Stock,0.9591836734693877
Unknown,0.10952813984035566,0.5539165102685548,Out of Stock,0.7755102040816326
Unknown,0.4945438011518642,0.2617699608492504,Out of Stock,0.16326530612244897
Unknown,0.05001515610791149,0.6983555013232321,In Stock,0.9591836734693877
Unknown,0.9164393250479943,0.5207552497147244,In Stock,0.5102040816326531
A,0.5799737294129533,0.5207552497147244,Out of Stock,0.8163265306122448
Unknown,0.9690815398605638,0.44033489892626354,In Stock,0.9591836734693877
Unknown,0.2705870465797717,0.5207552497147244,In Stock,0.5102040816326531
Unknown,0.10690108113569768,0.8084266770608498,In Stock,0.5102040816326531
Unknown,0.4945438011518642,0.5315612844918931,In Stock,0.5102040816326531
Unknown,0.2294634737799333,0.5207552497147244,Out of Stock,0.2040816326530612
B,0.8463170657775083,0.5207552497147244,In Stock,0.7755102040816326
Unknown,0.2811963221178135,0.5733205694996008,In Stock,0.08163265306122448
Unknown,0.17874103263615237,0.42494105651986,Out of Stock,0.5510204081632653
D,0.9800949782762453,0.5207552497147244,In Stock,0.7346938775510203
Unknown,0.9092654339698898,0.5207552497147244,Out of Stock,0.02040816326530612
Unknown,0.8057997372941295,0.5279193519574727,Out of Stock,0.4081632653061224
Unknown,0.07840759826209963,0.5207552497147244,In Stock,0.2040816326530612
Unknown,0.4413458623825402,0.5207552497147244,In Stock,0.9999999999999999
Unknown,0.989491765181368,0.647482998881377,In Stock,0.1020408163265306
Unknown,0.13115085379407904,0.7829670572414816,In Stock,0.5102040816326531
A,0.014347782156208954,0.31610624805668264,In Stock,0.08163265306122448
Unknown,0.7219359401838941,0.5207552497147244,Out of Stock,0.32653061224489793
Unknown,0.07658886531272102,0.9417345870721788,In Stock,0.36734693877551017
Unknown,0.9069414974234616,0.5503551544101227,In Stock,0.6122448979591836
A,0.99979791856118,0.5207552497147244,In Stock,0.5510204081632653
Unknown,0.9958573305041931,0.7912453197654218,In Stock,0.02040816326530612
Unknown,0.383146408002425,0.5207552497147244,In Stock,0.3061224489795918
D,0.5859351318581388,0.5828736491279011,In Stock,0.6326530612244897
Unknown,0.1661109427099121,0.5207552497147244,In Stock,0.6938775510204082
C,0.6988986561584318,0.32555468800554865,In Stock,0.836734693877551
Unknown,0.42578559159341217,0.5207552497147244,Out of Stock,0.22448979591836732
B,0.29473577851874305,0.6089265075357185,In Stock,0.8979591836734693
Unknown,0.18146913206022028,0.015418862740987027,Out of Stock,0.0
D,0.39810043447509347,0.4818810489691252,Out of Stock,0.7142857142857142
B,0.4945438011518642,0.09423000930234454,In Stock,0.7142857142857142
Unknown,0.37435586541376176,0.4473730145386259,Out of Stock,0.3061224489795918
Unknown,0.17874103263615237,0.5891660503415839,In Stock,0.8775510204081632
D,0.5800747701323633,0.5207552497147244,Out of Stock,0.4897959183673469
Unknown,0.2384560978074164,0.28573788336364003,Out of Stock,0.5102040816326531
Unknown,0.5626957663938567,0.5207552497147244,Out of Stock,0.7142857142857142
Unknown,0.20824492270384967,0.5207552497147244,In Stock,0.04081632653061224
B,0.003940588056986966,0.2611088030396971,In Stock,0.3061224489795918
Unknown,0.5214711528746084,0.5207552497147244,In Stock,0.2040816326530612
C,0.302616954632717,0.5207552497147244,Out of Stock,0.5714285714285714
Unknown,0.6871779327068809,0.5207552497147244,Out of Stock,0.24489795918367346
Unknown,0.8501566131150854,0.6365590339670181,In Stock,0.22448979591836732
Unknown,0.41477215317773064,0.07971486521890264,Out of Stock,0.061224489795918366
Unknown,0.9594826715166211,0.675107886715783,In Stock,0.14285714285714285
Unknown,0.9790845710821461,0.1857845844673378,Out of Stock,0.5306122448979591
C,0.23855713852682633,0.48689341050532176,In Stock,0.9183673469387754
B,0.6063453571789431,0.15445826802606666,Out of Stock,0.9183673469387754
Unknown,0.49156309992927155,0.36729493787912915,In Stock,0.836734693877551
Unknown,0.8861271092250177,0.332293957123279,In Stock,0.26530612244897955
Unknown,0.9763564716580782,0.5207552497147244,In Stock,0.3877551020408163
Unknown,0.9647367889259371,0.5207552497147244,In Stock,0.4897959183673469
Unknown,0.14054764069920178,0.5207552497147244,Out of Stock,0.7346938775510203
Unknown,0.1374153783974942,0.5207552497147244,In Stock,0.0
Unknown,0.2566434273012024,0.5207552497147244,In Stock,0.4693877551020408
Unknown,0.7548752147115287,0.8729570831067804,Out of Stock,0.44897959183673464
Unknown,0.37213296958674347,0.0961977038360991,In Stock,0.04081632653061224
Unknown,0.7405274325553197,0.3055824773502831,Out of Stock,0.2040816326530612
A,0.3822370415277357,0.5207552497147244,In Stock,0.02040816326530612
